1000
6.40
Pchamber	Preservoir	Thrust	Temp
1248.0130	-384.2365	-0.0769	24.8546
1247.4748	-384.7359	-0.2268	24.8546
1246.9367	-384.7359	-0.0769	24.8546
1247.4748	-384.2365	-0.2268	24.8546
1246.3985	-384.2365	-0.0769	24.8546
1247.4748	-384.7359	-0.2268	24.8546
1248.0130	-383.7371	-0.0769	24.8546
1248.5512	-384.2365	-0.2268	24.8546
1248.5512	-383.7371	-0.2268	24.8546
1247.4748	-384.7359	-0.0769	24.8546
1246.9367	-383.7371	-0.0769	24.8546
1247.4748	-384.2365	0.0730	24.8546
1247.4748	-384.2365	-0.3767	24.8546
1246.9367	-384.2365	-0.5266	24.8546
1247.4748	-384.2365	-0.2268	24.8546
1247.4748	-384.7359	-0.2268	24.8502
1248.0130	-384.7359	0.0730	24.8502
1248.0130	-384.2365	-0.5266	24.8502
1248.0130	-383.2378	-0.2268	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1247.4748	-384.2365	-0.0769	24.8502
1246.3985	-384.2365	-0.2268	24.8502
1247.4748	-384.2365	-0.2268	24.8502
1247.4748	-384.2365	-0.2268	24.8502
1248.5512	-384.2365	-0.2268	24.8502
1248.5512	-384.7359	-0.2268	24.8502
1248.5512	-383.2378	-0.2268	24.8502
1249.0894	-384.2365	-0.2268	24.8502
1248.5512	-383.7371	-0.2268	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1248.5512	-383.7371	-0.0769	24.8502
1246.9367	-384.2365	-0.3767	24.8502
1246.9367	-384.2365	-0.2268	24.8502
1247.4748	-384.2365	-0.0769	24.8502
1246.9367	-384.7359	-0.0769	24.8502
1248.5512	-384.7359	-0.2268	24.8502
1247.4748	-384.7359	-0.2268	24.8502
1248.5512	-383.7371	-0.2268	24.8502
1248.5512	-383.7371	-0.0769	24.8502
1248.0130	-384.7359	-0.3767	24.8502
1248.0130	-383.7371	-0.0769	24.8502
1247.4748	-384.7359	0.0730	24.8502
1247.4748	-384.2365	-0.0769	24.8502
1247.4748	-383.7371	-0.0769	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1248.0130	-384.7359	-0.2268	24.8502
1247.4748	-384.7359	-0.2268	24.8502
1248.5512	-384.2365	-0.3767	24.8502
1248.5512	-384.7359	-0.2268	24.8502
1249.0894	-383.2378	-0.0769	24.8502
1248.5512	-384.2365	-0.0769	24.8502
1248.0130	-383.7371	-0.2268	24.8502
1247.4748	-384.2365	-0.2268	24.8502
1247.4748	-384.2365	-0.0769	24.8502
1248.0130	-383.7371	-0.0769	24.8502
1247.4748	-384.2365	-0.2268	24.8502
1247.4748	-384.2365	-0.0769	24.8502
1246.9367	-384.2365	-0.2268	24.8502
1248.0130	-385.2352	-0.2268	24.8502
1248.5512	-383.7371	-0.3767	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1248.0130	-384.2365	-0.0769	24.8502
1248.0130	-384.2365	-0.0769	24.8502
1248.0130	-384.2365	-0.0769	24.8502
1246.3985	-384.2365	-0.0769	24.8502
1247.4748	-384.7359	-0.2268	24.8502
1248.0130	-384.2365	-0.0769	24.8502
1248.0130	-383.7371	-0.2268	24.8502
1249.0894	-384.2365	-0.0769	24.8502
1248.5512	-383.7371	-0.2268	24.8502
1248.5512	-383.7371	-0.0769	24.8502
1247.4748	-384.7359	-0.0769	24.8502
1247.4748	-384.2365	-0.6765	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1246.9367	-384.7359	-0.2268	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1248.0130	-384.7359	-0.2268	24.8502
1248.5512	-384.2365	-0.0769	24.8502
1248.0130	-384.2365	-0.2268	24.8502
1248.5512	-384.2365	-0.2268	24.8502
1248.5512	-384.2365	0.2229	24.8502
1248.5512	-383.7371	-0.0769	24.8502
1247.4748	-383.7371	-0.0769	24.8502
1247.4748	-384.2365	-0.0769	24.8537
1246.9367	-384.2365	-0.0769	24.8537
1247.4748	-384.2365	-0.2268	24.8537
1248.0130	-384.2365	-0.0769	24.8537
1246.9367	-384.2365	-0.2268	24.8537
1247.4748	-383.7371	-0.2268	24.8537
1248.0130	-384.2365	-0.2268	24.8537
1248.5512	-383.7371	-0.0769	24.8537
1248.0130	-384.2365	-0.0769	24.8537
1247.4748	-383.7371	0.0730	24.8537
1246.9367	-384.2365	-0.0769	24.8537
1246.9367	-383.7371	-0.0769	24.8537
1246.9367	-384.2365	-0.2268	24.8537
1247.4748	-384.7359	-0.2268	24.8537
1247.4748	-384.2365	-0.2268	24.8537
1248.0130	-383.7371	-0.2268	24.8537
1247.4748	-383.7371	-0.2268	24.8537
1248.5512	-384.2365	0.0730	24.8537
1248.0130	-384.2365	-0.2268	24.8537
1247.4748	-384.2365	0.0730	24.8537
1247.4748	-384.7359	0.0730	24.8537
1246.9367	-384.7359	-0.2268	24.8537
1246.9367	-383.7371	-0.0769	24.8537
1246.9367	-384.2365	-0.2268	24.8537
1247.4748	-384.2365	-0.0769	24.8537
1248.0130	-384.7359	-0.2268	24.8537
1248.5512	-384.2365	-0.2268	24.8537
1249.0894	-384.7359	-0.2268	24.8537
1247.4748	-383.7371	-0.0769	24.8537
1248.0130	-384.2365	-0.0769	24.8537
1248.5512	-384.2365	-0.2268	24.8537
1247.4748	-384.2365	-0.2268	24.8537
1248.0130	-384.2365	-0.2268	24.8537
1247.4748	-384.2365	-0.2268	24.8537
1248.5512	-384.2365	-0.2268	24.8537
1247.4748	-384.7359	-0.2268	24.8537
1247.4748	-384.7359	-0.2268	24.8537
1248.0130	-384.7359	-0.2268	24.8537
1248.0130	-383.7371	-0.2268	24.8537
1248.0130	-383.2378	-0.2268	24.8537
1248.0130	-383.7371	-0.2268	24.8537
1247.4748	-383.7371	-0.2268	24.8537
1247.4748	-384.7359	-0.2268	24.8537
1246.9367	-384.2365	-0.2268	24.8537
1247.4748	-384.2365	-0.0769	24.8537
1246.9367	-384.2365	-0.3767	24.8537
1248.5512	-383.7371	-0.2268	24.8537
1248.5512	-384.2365	-0.2268	24.8537
1248.5512	-384.2365	0.0730	24.8537
1248.5512	-384.2365	-0.2268	24.8537
1248.0130	-384.2365	0.0730	24.8537
1246.9367	-384.7359	-0.2268	24.8537
1248.0130	-384.2365	-0.2268	24.8537
1247.4748	-384.2365	-0.0769	24.8537
1247.4748	-384.7359	-0.2268	24.8537
1247.4748	-383.7371	-0.2268	24.8537
1248.0130	-384.2365	-0.2268	24.8537
1248.0130	-384.7359	-0.3767	24.8537
1248.5512	-385.2352	-0.2268	24.8537
1248.5512	-383.7371	-0.2268	24.8537
1249.0894	-383.7371	-0.2268	24.8537
1248.5512	-384.2365	-0.2268	24.8537
1248.0130	-384.2365	-0.3767	24.8537
1247.4748	-384.2365	-0.2268	24.8537
1248.5512	-384.7359	-0.2268	24.8537
1246.9367	-384.2365	-0.0769	24.8537
1247.4748	-384.2365	-0.3767	24.8537
1247.4748	-384.7359	-0.2268	24.8537
1247.4748	-384.2365	-0.2268	24.8537
1248.0130	-384.2365	-0.2268	24.8537
1248.5512	-384.7359	-0.2268	24.8498
1248.0130	-384.2365	-0.2268	24.8498
1247.4748	-383.2378	-0.2268	24.8498
1248.0130	-385.2352	-0.2268	24.8498
1248.0130	-384.2365	-0.3767	24.8498
1247.4748	-384.2365	-0.0769	24.8498
1247.4748	-383.7371	-0.0769	24.8498
1248.0130	-384.7359	-0.2268	24.8498
1248.0130	-383.7371	-0.0769	24.8498
1248.5512	-383.7371	0.0730	24.8498
1248.0130	-384.2365	-0.3767	24.8498
1248.0130	-384.2365	-0.0769	24.8498
1248.0130	-384.2365	-0.2268	24.8498
1248.0130	-384.2365	-0.0769	24.8498
1246.9367	-384.2365	-0.2268	24.8498
1247.4748	-384.2365	-0.2268	24.8498
1247.4748	-384.7359	-0.3767	24.8498
1246.3985	-384.2365	-0.3767	24.8498
1248.0130	-384.2365	-0.2268	24.8498
1248.0130	-384.2365	-0.2268	24.8498
1248.5512	-384.2365	-0.2268	24.8498
1248.0130	-384.2365	-0.2268	24.8498
1248.5512	-383.2378	-0.0769	24.8498
1248.5512	-383.7371	-0.0769	24.8498
1246.9367	-384.2365	-0.2268	24.8498
1247.4748	-384.2365	-0.0769	24.8498
1247.4748	-384.2365	-0.0769	24.8498
1246.3985	-384.2365	-0.2268	24.8498
1248.0130	-384.2365	-0.2268	24.8498
1247.4748	-384.7359	-0.2268	24.8498
1248.0130	-383.7371	-0.0769	24.8498
1247.4748	-383.2378	-0.0769	24.8498
1247.4748	-383.7371	-0.2268	24.8498
1248.5512	-383.7371	-0.2268	24.8498
1248.0130	-383.7371	-0.2268	24.8498
1247.4748	-383.7371	-0.2268	24.8498
1248.0130	-383.7371	-0.2268	24.8498
1247.4748	-384.2365	-0.2268	24.8498
1248.0130	-383.7371	0.0730	24.8498
1248.5512	-383.7371	-0.2268	24.8498
1248.5512	-384.2365	-0.2268	24.8498
1248.0130	-383.2378	-0.2268	24.8498
1248.5512	-384.2365	-0.2268	24.8498
1248.5512	-384.2365	-0.2268	24.8498
1248.0130	-384.7359	-0.2268	24.8498
1246.3985	-384.2365	-0.2268	24.8498
1246.9367	-384.2365	-0.2268	24.8498
1247.4748	-383.7371	-0.2268	24.8498
1247.4748	-384.7359	-0.2268	24.8498
1247.4748	-384.2365	-0.3767	24.8498
1248.5512	-384.7359	-0.2268	24.8498
1249.0894	-384.2365	-0.2268	24.8498
1248.5512	-384.2365	-0.0769	24.8498
1248.0130	-384.2365	-0.0769	24.8498
1249.0894	-383.2378	-0.0769	24.8498
1248.0130	-383.7371	-0.0769	24.8498
1246.3985	-384.2365	-0.2268	24.8498
1247.4748	-383.7371	-0.2268	24.8498
1247.4748	-384.2365	-0.2268	24.8498
1249.0894	-384.2365	-0.0769	24.8498
1247.4748	-384.7359	-0.2268	24.8498
1247.4748	-384.7359	-0.0769	24.8498
1248.5512	-384.2365	-0.2268	24.8498
1248.5512	-384.2365	-0.2268	24.8498
1249.0894	-384.2365	-0.2268	24.8498
1248.5512	-383.7371	-0.2268	24.8498
1246.9367	-384.7359	-0.2268	24.8498
1248.0130	-383.7371	-0.0769	24.8498
1246.9367	-383.7371	-0.2268	24.8498
1246.3985	-384.2365	-0.2268	24.8498
1248.0130	-383.7371	-0.2268	24.8506
1248.0130	-384.2365	-0.2268	24.8506
1248.5512	-383.7371	0.0730	24.8506
1249.6275	-384.2365	-0.0769	24.8506
1248.0130	-384.7359	-0.2268	24.8506
1248.5512	-383.7371	0.0730	24.8506
1248.5512	-384.2365	-0.2268	24.8506
1248.0130	-384.2365	-0.2268	24.8506
1248.0130	-384.2365	-0.2268	24.8506
1248.0130	-384.7359	-0.0769	24.8506
1246.9367	-385.2352	-0.0769	24.8506
1248.0130	-384.2365	-0.2268	24.8506
1248.5512	-383.2378	-0.3767	24.8506
1248.0130	-383.7371	-0.2268	24.8506
1248.5512	-383.7371	-0.0769	24.8506
1248.5512	-384.2365	-0.0769	24.8506
1248.5512	-383.7371	-0.0769	24.8506
1247.4748	-384.2365	0.0730	24.8506
1248.0130	-384.7359	-0.2268	24.8506
1246.9367	-383.7371	-0.2268	24.8506
1247.4748	-385.2352	-0.0769	24.8506
1247.4748	-384.2365	-0.0769	24.8506
1247.4748	-383.7371	-0.2268	24.8506
1248.5512	-384.2365	-0.2268	24.8506
1249.0894	-384.2365	-0.2268	24.8506
1248.5512	-384.2365	-0.3767	24.8506
1248.0130	-383.7371	-0.0769	24.8506
1248.0130	-384.7359	0.0730	24.8506
1248.0130	-384.7359	-0.0769	24.8506
1246.9367	-384.2365	-0.0769	24.8506
1247.4748	-384.2365	-0.0769	24.8506
1247.4748	-384.2365	-0.3767	24.8506
1248.0130	-384.2365	-0.0769	24.8506
1247.4748	-384.2365	-0.0769	24.8506
1249.0894	-384.2365	-0.2268	24.8506
1248.5512	-384.2365	-0.2268	24.8506
1248.5512	-383.7371	-0.2268	24.8506
1248.5512	-384.2365	-0.2268	24.8506
1248.5512	-384.2365	-0.2268	24.8506
1248.0130	-384.2365	0.0730	24.8506
1247.4748	-383.7371	-0.0769	24.8506
1247.4748	-383.7371	-0.0769	24.8506
1247.4748	-384.7359	-0.2268	24.8506
1248.0130	-384.7359	-0.0769	24.8506
1246.9367	-384.2365	-0.2268	24.8506
1249.0894	-384.2365	-0.2268	24.8506
1249.6275	-383.7371	0.0730	24.8506
1248.5512	-383.7371	0.0730	24.8506
1247.4748	-384.2365	-0.0769	24.8506
1248.5512	-384.7359	-0.2268	24.8506
1248.0130	-383.7371	-0.0769	24.8506
1248.0130	-384.2365	-0.0769	24.8506
1246.3985	-384.7359	-0.0769	24.8506
1246.9367	-384.2365	-0.3767	24.8506
1247.4748	-384.2365	-0.0769	24.8506
1248.0130	-384.2365	-0.0769	24.8506
1248.5512	-384.2365	-0.2268	24.8506
1248.0130	-384.7359	-0.2268	24.8506
1248.5512	-383.2378	-0.2268	24.8506
1248.0130	-383.2378	-0.0769	24.8506
1248.0130	-384.2365	-0.0769	24.8506
1247.4748	-384.7359	0.0730	24.8506
1248.0130	-384.2365	-0.2268	24.8506
1246.9367	-384.2365	-0.2268	24.8506
1248.0130	-384.7359	-0.2268	24.8506
1248.0130	-384.2365	-0.0769	24.8506
1248.5512	-384.7359	0.0730	24.8506
1248.5512	-384.2365	-0.2268	24.8506
1248.5512	-383.7371	-0.2268	24.8506
1248.5512	-384.7359	-0.2268	24.8506
1247.4748	-383.7371	-0.2268	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1248.5512	-383.7371	-0.2268	24.8509
1246.9367	-384.7359	-0.2268	24.8509
1248.5512	-384.2365	-0.2268	24.8509
1248.0130	-383.7371	-0.0769	24.8509
1248.0130	-384.7359	-0.2268	24.8509
1248.5512	-384.2365	-0.2268	24.8509
1248.5512	-383.7371	0.0730	24.8509
1248.5512	-383.7371	-0.3767	24.8509
1247.4748	-383.7371	-0.0769	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1248.0130	-384.2365	0.0730	24.8509
1248.0130	-383.7371	-0.2268	24.8509
1248.0130	-384.2365	-0.0769	24.8509
1248.0130	-384.7359	-0.2268	24.8509
1247.4748	-384.2365	-0.0769	24.8509
1249.0894	-383.7371	-0.2268	24.8509
1247.4748	-383.7371	0.0730	24.8509
1248.5512	-384.2365	-0.3767	24.8509
1249.0894	-383.7371	-0.2268	24.8509
1248.5512	-384.2365	0.0730	24.8509
1247.4748	-384.2365	-0.5266	24.8509
1246.9367	-384.7359	-0.0769	24.8509
1247.4748	-384.7359	-0.0769	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1248.0130	-384.2365	-0.2268	24.8509
1246.9367	-384.7359	-0.0769	24.8509
1248.0130	-384.7359	-0.3767	24.8509
1248.5512	-384.2365	-0.2268	24.8509
1248.0130	-383.2378	-0.0769	24.8509
1248.5512	-384.7359	-0.2268	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1248.0130	-383.7371	-0.0769	24.8509
1246.9367	-384.7359	-0.0769	24.8509
1247.4748	-383.7371	-0.0769	24.8509
1246.9367	-384.2365	-0.3767	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1246.9367	-384.7359	-0.2268	24.8509
1248.5512	-384.2365	-0.2268	24.8509
1248.0130	-384.7359	-0.0769	24.8509
1248.5512	-383.2378	0.0730	24.8509
1248.5512	-383.7371	-0.2268	24.8509
1248.5512	-384.2365	-0.0769	24.8509
1247.4748	-384.2365	-0.0769	24.8509
1246.9367	-384.7359	-0.2268	24.8509
1246.9367	-384.2365	-0.2268	24.8509
1246.9367	-384.2365	-0.2268	24.8509
1248.5512	-384.2365	-0.2268	24.8509
1248.0130	-383.7371	-0.3767	24.8509
1248.5512	-384.2365	-0.2268	24.8509
1248.5512	-384.2365	-0.0769	24.8509
1247.4748	-383.7371	-0.2268	24.8509
1248.0130	-383.2378	-0.5266	24.8509
1248.0130	-383.7371	-0.0769	24.8509
1247.4748	-383.7371	-0.2268	24.8509
1246.9367	-383.7371	-0.2268	24.8509
1247.4748	-384.7359	-0.0769	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1247.4748	-383.7371	-0.2268	24.8509
1248.5512	-383.7371	-0.2268	24.8509
1248.5512	-384.2365	-0.0769	24.8509
1248.5512	-383.7371	-0.2268	24.8509
1247.4748	-385.2352	-0.2268	24.8509
1247.4748	-383.7371	-0.2268	24.8509
1247.4748	-384.2365	-0.2268	24.8509
1248.0130	-384.7359	-0.2268	24.8509
1246.9367	-386.2339	-0.0769	24.8509
1247.4748	-384.7359	-0.5266	24.8509
1247.4748	-384.2365	-0.2268	24.8532
1248.5512	-384.2365	-0.2268	24.8532
1248.5512	-384.2365	-0.2268	24.8532
1247.4748	-384.7359	-0.0769	24.8532
1248.0130	-384.2365	-0.0769	24.8532
1247.4748	-384.2365	-0.3767	24.8532
1247.4748	-384.2365	-0.2268	24.8532
1247.4748	-384.7359	-0.0769	24.8532
1248.5512	-384.7359	-0.2268	24.8532
1248.0130	-384.2365	-0.2268	24.8532
1247.4748	-384.2365	-0.2268	24.8532
1248.0130	-384.2365	-0.2268	24.8532
1248.0130	-383.7371	0.0730	24.8532
1247.4748	-383.7371	-0.2268	24.8532
1248.5512	-383.7371	-0.2268	24.8532
1248.0130	-383.7371	-0.2268	24.8532
1248.0130	-383.7371	-0.2268	24.8532
1247.4748	-384.2365	-0.0769	24.8532
1248.0130	-384.7359	-0.2268	24.8532
1248.0130	-384.7359	-0.2268	24.8532
1248.0130	-383.7371	-0.2268	24.8532
1247.4748	-384.2365	-0.2268	24.8532
1248.0130	-384.2365	-0.2268	24.8532
1248.5512	-384.2365	-0.3767	24.8532
1248.0130	-384.7359	-0.2268	24.8532
1247.4748	-384.2365	-0.2268	24.8532
1248.0130	-384.2365	-0.0769	24.8532
1248.0130	-384.2365	-0.0769	24.8532
1248.5512	-383.7371	-0.2268	24.8532
1247.4748	-384.2365	-0.2268	24.8532
1247.4748	-384.2365	-0.0769	24.8532
1249.0894	-383.7371	-0.2268	24.8532
1248.0130	-383.7371	-0.3767	24.8532
1248.5512	-384.2365	-0.2268	24.8532
1248.0130	-383.7371	-0.2268	24.8532
1248.0130	-383.7371	-0.0769	24.8532
1248.5512	-383.7371	0.0730	24.8532
1248.0130	-383.7371	-0.2268	24.8532
1247.4748	-383.2378	-0.2268	24.8532
1248.0130	-384.7359	-0.0769	24.8532
1248.0130	-384.7359	-0.0769	24.8532
1248.0130	-384.7359	-0.2268	24.8532
1247.4748	-385.2352	-0.0769	24.8532
1247.4748	-383.7371	0.0730	24.8532
1248.5512	-384.2365	-0.2268	24.8532
1248.0130	-383.7371	-0.0769	24.8532
1248.0130	-384.2365	0.0730	24.8532
1248.0130	-384.2365	-0.2268	24.8532
1247.4748	-384.2365	-0.2268	24.8532
1246.9367	-384.7359	-0.0769	24.8532
1246.9367	-384.7359	-0.0769	24.8532
1247.4748	-384.7359	-0.2268	24.8532
1247.4748	-384.2365	-0.2268	24.8532
1248.5512	-384.2365	-0.3767	24.8532
1249.0894	-383.7371	-0.2268	24.8532
1248.0130	-384.7359	-0.2268	24.8532
1248.0130	-383.7371	-0.2268	24.8532
1247.4748	-383.7371	-0.2268	24.8532
1246.9367	-384.2365	-0.0769	24.8532
1247.4748	-384.7359	-0.2268	24.8532
1246.9367	-384.7359	-0.0769	24.8532
1247.4748	-384.7359	-0.2268	24.8532
1248.5512	-384.7359	-0.2268	24.8532
1248.0130	-384.2365	-0.2268	24.8532
1248.5512	-383.7371	-0.0769	24.8532
1248.5512	-383.7371	-0.2268	24.8532
1247.4748	-383.7371	-0.3767	24.8532
1248.0130	-384.2365	-0.0769	24.8532
1248.0130	-383.7371	-0.0769	24.8532
1246.9367	-383.7371	-0.0769	24.8532
1247.4748	-385.2352	-0.2268	24.8624
1247.4748	-384.2365	-0.2268	24.8624
1246.9367	-384.2365	-0.0769	24.8624
1248.0130	-383.7371	-0.0769	24.8624
1248.0130	-384.2365	-0.5266	24.8624
1248.0130	-383.7371	-0.2268	24.8624
1248.0130	-383.7371	-0.2268	24.8624
1248.5512	-383.7371	-0.0769	24.8624
1247.4748	-383.7371	-0.2268	24.8624
1247.4748	-384.7359	-0.0769	24.8624
1248.0130	-384.2365	-0.0769	24.8624
1248.0130	-384.2365	-0.2268	24.8624
1247.4748	-385.2352	-0.2268	24.8624
1248.0130	-384.7359	-0.2268	24.8624
1248.0130	-384.7359	-0.2268	24.8624
1248.5512	-384.2365	-0.0769	24.8624
1248.0130	-383.7371	-0.2268	24.8624
1248.0130	-384.2365	-0.2268	24.8624
1248.5512	-383.7371	-0.0769	24.8624
1247.4748	-384.2365	-0.3767	24.8624
1245.3221	-384.7359	-0.2268	24.8624
1246.3985	-384.2365	-0.0769	24.8624
1246.9367	-384.2365	-0.2268	24.8624
1247.4748	-384.2365	-0.0769	24.8624
1247.4748	-384.7359	-0.3767	24.8624
1246.9367	-384.2365	-0.2268	24.8624
1248.5512	-384.2365	-0.2268	24.8624
1248.5512	-384.7359	-0.0769	24.8624
1248.5512	-383.7371	-0.0769	24.8624
1248.0130	-383.7371	-0.2268	24.8624
1247.4748	-383.7371	-0.0769	24.8624
1247.4748	-384.7359	-0.0769	24.8624
1246.9367	-384.2365	-0.2268	24.8624
1246.9367	-384.7359	0.0730	24.8624
1248.0130	-383.7371	-0.2268	24.8624
1246.9367	-384.2365	-0.6765	24.8624
1248.0130	-384.2365	-0.2268	24.8624
1248.0130	-383.7371	-0.2268	24.8624
1247.4748	-383.7371	-0.0769	24.8624
1248.0130	-383.7371	-0.2268	24.8624
1248.0130	-384.2365	-0.0769	24.8624
1247.4748	-384.2365	-0.2268	24.8624
1247.4748	-384.2365	-0.0769	24.8624
1247.4748	-383.7371	-0.0769	24.8624
1247.4748	-384.7359	-0.2268	24.8624
1248.0130	-385.7346	-0.2268	24.8624
1248.5512	-385.2352	-0.2268	24.8624
1248.5512	-383.7371	-0.2268	24.8624
1248.5512	-384.2365	-0.2268	24.8624
1249.0894	-384.7359	-0.2268	24.8624
1248.0130	-383.7371	-0.0769	24.8624
1246.9367	-384.2365	-0.0769	24.8624
1248.0130	-384.2365	-0.2268	24.8624
1246.9367	-384.2365	-0.2268	24.8624
1247.4748	-383.7371	-0.0769	24.8624
1248.0130	-384.2365	-0.2268	24.8624
1248.5512	-383.7371	0.0730	24.8624
1248.5512	-384.2365	-0.2268	24.8624
1248.5512	-383.7371	-0.2268	24.8624
1248.5512	-384.2365	-0.0769	24.8624
1247.4748	-383.2378	-0.2268	24.8624
1248.0130	-383.7371	-0.0769	24.8624
1248.0130	-384.2365	-0.0769	24.8624
1248.0130	-384.2365	-0.0769	24.8624
1248.0130	-384.2365	0.0730	24.8624
1248.0130	-384.2365	-0.5266	24.8624
1247.4748	-383.7371	-0.0769	24.8624
1248.0130	-384.7359	-0.2268	24.8624
1248.5512	-384.2365	-0.2268	24.8624
1248.5512	-383.7371	-0.2268	24.8624
1248.0130	-383.7371	-0.2268	24.8526
1248.5512	-384.7359	-0.0769	24.8526
1248.0130	-384.2365	-0.0769	24.8526
1246.9367	-384.7359	-0.0769	24.8526
1247.4748	-384.2365	-0.2268	24.8526
1248.0130	-384.2365	-0.0769	24.8526
1247.4748	-384.7359	-0.2268	24.8526
1247.4748	-384.2365	0.0730	24.8526
1248.5512	-384.2365	-0.2268	24.8526
1249.0894	-383.2378	-0.2268	24.8526
1248.5512	-383.7371	-0.2268	24.8526
1248.5512	-383.2378	-0.0769	24.8526
1248.0130	-383.7371	-0.2268	24.8526
1248.0130	-384.7359	-0.2268	24.8526
1248.0130	-384.2365	-0.2268	24.8526
1247.4748	-384.2365	-0.2268	24.8526
1248.5512	-384.2365	-0.2268	24.8526
1247.4748	-384.7359	-0.0769	24.8526
1247.4748	-384.2365	-0.2268	24.8526
1248.0130	-384.7359	-0.2268	24.8526
1249.6275	-384.2365	0.0730	24.8526
1248.5512	-384.2365	-0.0769	24.8526
1248.5512	-384.2365	-0.2268	24.8526
1248.0130	-383.7371	-0.2268	24.8526
1248.0130	-383.7371	-0.2268	24.8526
1248.0130	-384.7359	0.2229	24.8526
1247.4748	-383.7371	-0.3767	24.8526
1248.0130	-384.7359	-0.0769	24.8526
1246.9367	-384.2365	-0.2268	24.8526
1248.0130	-384.2365	-0.3767	24.8526
1249.0894	-384.2365	-0.2268	24.8526
1248.5512	-384.2365	-0.0769	24.8526
1248.5512	-384.2365	-0.2268	24.8526
1248.0130	-384.2365	-0.0769	24.8526
1248.5512	-384.7359	-0.0769	24.8526
1248.5512	-383.2378	-0.0769	24.8526
1247.4748	-384.7359	-0.2268	24.8526
1247.4748	-384.2365	-0.2268	24.8526
1247.4748	-384.2365	-0.2268	24.8526
1247.4748	-384.7359	-0.2268	24.8526
1248.5512	-384.7359	-0.3767	24.8526
1249.6275	-384.2365	-0.2268	24.8526
1248.5512	-384.2365	-0.2268	24.8526
1248.5512	-384.2365	-0.2268	24.8526
1248.0130	-383.7371	-0.0769	24.8526
1248.0130	-383.7371	-0.2268	24.8526
1248.0130	-384.2365	-0.2268	24.8526
