1000
6.40
Pchamber	Preservoir	Thrust	Temp
1262.0057	-389.2301	-0.0769	24.2476
1262.5439	-389.2301	-0.2268	24.2476
1262.0057	-389.2301	-0.0769	24.2476
1262.5439	-388.2314	-0.2268	24.2476
1262.5439	-388.7307	0.0730	24.2476
1262.5439	-388.7307	-0.2268	24.2476
1262.5439	-388.7307	-0.2268	24.2476
1262.0057	-388.2314	-0.2268	24.2476
1262.0057	-388.7307	-0.2268	24.2476
1262.0057	-388.7307	0.0730	24.2476
1260.9293	-389.2301	-0.0769	24.2476
1261.4675	-389.2301	-0.0769	24.2476
1262.0057	-389.7295	-0.3767	24.2476
1262.0057	-388.7307	-0.0769	24.2476
1262.0057	-389.2301	-0.2268	24.2476
1261.4675	-389.2301	-0.0769	24.2476
1262.0057	-388.7307	-0.2268	24.2476
1262.5439	-389.2301	-0.2268	24.2476
1262.0057	-388.7307	-0.0769	24.2742
1262.5439	-388.7307	-0.0769	24.2742
1262.5439	-389.2301	-0.0769	24.2742
1262.5439	-388.7307	0.0730	24.2742
1262.5439	-388.7307	-0.2268	24.2742
1261.4675	-388.7307	-0.0769	24.2742
1262.5439	-388.7307	-0.0769	24.2742
1262.0057	-388.7307	-0.0769	24.2742
1261.4675	-388.2314	-0.0769	24.2742
1261.4675	-389.2301	-0.0769	24.2742
1261.4675	-390.2288	-0.2268	24.2742
1261.4675	-389.2301	-0.2268	24.2742
1261.4675	-389.2301	-0.2268	24.2742
1261.4675	-389.2301	-0.0769	24.2742
1262.5439	-388.7307	-0.2268	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1262.5439	-389.2301	-0.0769	24.2742
1262.5439	-389.2301	-0.2268	24.2742
1262.0057	-388.2314	0.0730	24.2742
1262.0057	-388.2314	-0.2268	24.2742
1262.5439	-388.7307	-0.0769	24.2742
1262.0057	-388.2314	-0.0769	24.2742
1262.0057	-389.2301	-0.0769	24.2742
1262.5439	-388.7307	-0.0769	24.2742
1262.5439	-389.2301	-0.0769	24.2742
1261.4675	-388.2314	-0.0769	24.2742
1261.4675	-388.7307	0.0730	24.2742
1261.4675	-388.7307	-0.2268	24.2742
1261.4675	-389.2301	0.0730	24.2742
1261.4675	-389.7295	-0.2268	24.2742
1262.0057	-388.7307	-0.0769	24.2742
1262.0057	-389.2301	-0.2268	24.2742
1260.9293	-389.2301	-0.0769	24.2742
1262.5439	-389.2301	-0.0769	24.2742
1262.0057	-389.2301	-0.2268	24.2742
1262.5439	-389.2301	-0.2268	24.2742
1263.6202	-389.2301	-0.2268	24.2742
1262.5439	-388.7307	-0.2268	24.2742
1262.5439	-388.7307	0.2229	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1262.0057	-388.2314	-0.5266	24.2742
1262.0057	-389.2301	0.0730	24.2742
1262.0057	-388.7307	-0.0769	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1261.4675	-389.2301	-0.2268	24.2742
1261.4675	-388.7307	-0.0769	24.2742
1261.4675	-389.2301	-0.2268	24.2742
1262.0057	-389.2301	-0.0769	24.2742
1262.5439	-389.7295	-0.2268	24.2742
1261.4675	-389.2301	-0.2268	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1262.5439	-389.2301	-0.0769	24.2742
1262.5439	-389.2301	-0.2268	24.2742
1262.5439	-388.2314	-0.0769	24.2742
1262.0057	-388.2314	-0.2268	24.2742
1262.5439	-389.2301	-0.2268	24.2742
1263.6202	-389.2301	-0.2268	24.2742
1262.5439	-389.2301	-0.2268	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1262.0057	-388.7307	-0.5266	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1262.0057	-388.7307	0.0730	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1261.4675	-389.2301	-0.2268	24.2742
1262.0057	-389.2301	-0.5266	24.2742
1261.4675	-389.2301	-0.0769	24.2742
1262.0057	-389.7295	-0.3767	24.2742
1262.5439	-389.7295	-0.0769	24.2742
1262.0057	-388.7307	-0.2268	24.2742
1262.0057	-389.2301	-0.2268	24.2742
1262.5439	-388.7307	-0.2268	24.2622
1262.5439	-389.2301	0.0730	24.2622
1262.5439	-389.2301	-0.0769	24.2622
1262.5439	-389.2301	-0.3767	24.2622
1262.5439	-388.7307	-0.2268	24.2622
1262.0057	-388.7307	-0.2268	24.2622
1262.0057	-389.2301	-0.0769	24.2622
1261.4675	-389.2301	-0.2268	24.2622
1262.0057	-389.7295	-0.2268	24.2622
1261.4675	-389.2301	0.0730	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1262.0057	-389.7295	-0.0769	24.2622
1261.4675	-389.2301	-0.2268	24.2622
1262.0057	-388.7307	-0.0769	24.2622
1263.0820	-389.2301	-0.0769	24.2622
1262.5439	-389.2301	-0.2268	24.2622
1262.0057	-388.7307	-0.2268	24.2622
1262.5439	-388.7307	-0.2268	24.2622
1263.0820	-389.7295	-0.0769	24.2622
1264.1584	-388.7307	-0.0769	24.2622
1262.5439	-388.7307	-0.2268	24.2622
1262.5439	-389.2301	-0.2268	24.2622
1261.4675	-389.2301	0.0730	24.2622
1261.4675	-389.2301	-0.2268	24.2622
1260.9293	-389.2301	-0.0769	24.2622
1261.4675	-388.7307	-0.2268	24.2622
1261.4675	-389.2301	-0.2268	24.2622
1261.4675	-388.7307	-0.2268	24.2622
1262.0057	-389.2301	-0.0769	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1262.5439	-387.7320	-0.2268	24.2622
1262.0057	-388.7307	-0.0769	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1262.0057	-388.2314	0.0730	24.2622
1262.0057	-389.2301	-0.0769	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1261.4675	-389.2301	-0.2268	24.2622
1261.4675	-389.2301	-0.0769	24.2622
1261.4675	-389.2301	-0.2268	24.2622
1262.0057	-389.7295	-0.2268	24.2622
1262.0057	-388.2314	-0.2268	24.2622
1262.5439	-389.2301	-0.0769	24.2622
1262.5439	-389.2301	0.0730	24.2622
1262.0057	-389.2301	-0.0769	24.2622
1261.4675	-389.2301	-0.0769	24.2622
1261.4675	-388.7307	-0.0769	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1262.0057	-389.2301	-0.0769	24.2622
1261.4675	-388.7307	-0.2268	24.2622
1262.0057	-389.2301	-0.0769	24.2622
1262.5439	-389.2301	-0.2268	24.2622
1262.5439	-389.2301	-0.2268	24.2622
1261.4675	-389.2301	-0.0769	24.2622
1262.5439	-388.7307	0.0730	24.2622
1262.0057	-388.7307	-0.0769	24.2622
1262.5439	-389.2301	0.0730	24.2622
1262.5439	-389.2301	-0.2268	24.2622
1261.4675	-389.2301	-0.0769	24.2622
1262.0057	-390.2288	-0.3767	24.2622
1262.0057	-389.2301	-0.0769	24.2622
1262.0057	-389.2301	-0.5266	24.2622
1262.5439	-389.2301	-0.2268	24.2622
1262.5439	-389.2301	0.0730	24.2622
1262.5439	-389.2301	-0.0769	24.2622
1262.5439	-389.2301	-0.0769	24.2622
1262.0057	-388.7307	-0.2268	24.2622
1262.0057	-389.2301	-0.2268	24.2622
1262.0057	-389.7295	0.3728	24.2622
1261.4675	-388.7307	-0.5266	24.2731
1262.0057	-389.7295	-0.0769	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1262.0057	-388.7307	-0.0769	24.2731
1262.5439	-388.7307	0.0730	24.2731
1262.5439	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1262.5439	-388.7307	0.0730	24.2731
1262.0057	-388.7307	-0.0769	24.2731
1262.0057	-390.2288	-0.0769	24.2731
1262.5439	-389.7295	-0.2268	24.2731
1260.9293	-389.2301	-0.0769	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	-0.0769	24.2731
1262.5439	-389.2301	-0.2268	24.2731
1262.5439	-388.7307	-0.0769	24.2731
1261.4675	-388.7307	-0.2268	24.2731
1263.0820	-388.7307	-0.0769	24.2731
1261.4675	-389.2301	0.0730	24.2731
1262.0057	-388.7307	-0.2268	24.2731
1261.4675	-389.2301	-0.2268	24.2731
1261.4675	-389.2301	-0.2268	24.2731
1261.4675	-389.2301	-0.2268	24.2731
1262.0057	-388.7307	-0.0769	24.2731
1262.0057	-388.7307	-0.2268	24.2731
1262.5439	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1263.6202	-389.2301	-0.0769	24.2731
1263.6202	-388.7307	-0.0769	24.2731
1263.0820	-388.2314	-0.0769	24.2731
1262.0057	-389.7295	-0.0769	24.2731
1261.4675	-389.2301	0.2229	24.2731
1262.0057	-388.7307	-0.2268	24.2731
1261.4675	-390.2288	-0.2268	24.2731
1261.4675	-389.2301	-0.2268	24.2731
1262.0057	-388.7307	-0.2268	24.2731
1262.0057	-389.2301	-0.3767	24.2731
1262.5439	-388.7307	-0.2268	24.2731
1262.5439	-388.7307	0.0730	24.2731
1262.5439	-388.7307	-0.2268	24.2731
1262.5439	-388.7307	-0.2268	24.2731
1262.5439	-389.7295	-0.2268	24.2731
1261.4675	-389.2301	-0.2268	24.2731
1261.4675	-389.7295	-0.0769	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	-0.3767	24.2731
1262.0057	-388.7307	-0.2268	24.2731
1262.0057	-389.2301	-0.0769	24.2731
1262.5439	-388.7307	-0.2268	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	-0.0769	24.2731
1262.0057	-388.7307	-0.0769	24.2731
1262.5439	-389.2301	-0.2268	24.2731
1261.4675	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	0.0730	24.2731
1261.4675	-389.7295	-0.2268	24.2731
1262.5439	-390.2288	-0.2268	24.2731
1262.5439	-389.2301	-0.2268	24.2731
1261.4675	-389.7295	-0.2268	24.2731
1262.5439	-389.7295	-0.2268	24.2731
1262.5439	-389.2301	-0.0769	24.2731
1262.0057	-389.2301	-0.3767	24.2731
1262.0057	-389.2301	-0.0769	24.2731
1262.0057	-389.2301	-0.0769	24.2731
1262.5439	-389.2301	0.2229	24.2731
1262.0057	-389.2301	-0.2268	24.2731
1262.0057	-389.2301	-0.0769	24.2731
1261.4675	-389.7295	-0.0769	24.2731
1262.0057	-389.2301	-0.3767	24.2731
1262.0057	-389.2301	-0.2268	24.2502
1262.5439	-389.7295	-0.2268	24.2502
1262.0057	-388.7307	0.0730	24.2502
1262.0057	-388.7307	-0.2268	24.2502
1262.5439	-388.7307	-0.0769	24.2502
1263.0820	-389.7295	-0.0769	24.2502
1262.0057	-389.2301	-0.0769	24.2502
1261.4675	-389.2301	-0.2268	24.2502
1262.5439	-389.2301	-0.0769	24.2502
1262.0057	-389.7295	-0.2268	24.2502
1262.0057	-389.2301	-0.2268	24.2502
1262.0057	-389.7295	-0.2268	24.2502
1262.0057	-389.2301	-0.0769	24.2502
1262.0057	-389.7295	-0.2268	24.2502
1263.0820	-389.2301	-0.0769	24.2502
1262.5439	-389.2301	-0.2268	24.2502
1262.5439	-389.2301	-0.0769	24.2502
1261.4675	-389.7295	-0.2268	24.2502
1262.0057	-388.7307	-0.0769	24.2502
1262.0057	-389.2301	-0.0769	24.2502
1262.0057	-389.2301	-0.2268	24.2502
1261.4675	-390.2288	-0.0769	24.2502
1262.0057	-389.7295	-0.2268	24.2502
1262.0057	-389.2301	-0.2268	24.2502
1262.5439	-389.2301	-0.2268	24.2502
1262.0057	-388.7307	0.0730	24.2502
1262.5439	-388.7307	-0.2268	24.2502
1262.5439	-388.7307	0.0730	24.2502
1262.0057	-389.2301	-0.0769	24.2502
1262.0057	-389.7295	-0.0769	24.2502
1261.4675	-389.7295	-0.2268	24.2502
1261.4675	-389.7295	-0.2268	24.2502
1261.4675	-389.7295	-0.0769	24.2502
1262.0057	-390.2288	-0.2268	24.2502
1262.0057	-389.2301	-0.3767	24.2502
1262.5439	-390.2288	-0.0769	24.2502
1263.0820	-389.2301	-0.2268	24.2502
1262.5439	-388.7307	-0.0769	24.2502
1262.5439	-389.2301	-0.2268	24.2502
1262.5439	-389.7295	-0.0769	24.2502
1261.4675	-389.2301	-0.0769	24.2502
1261.4675	-389.2301	-0.0769	24.2502
1262.0057	-389.2301	-0.0769	24.2502
1261.4675	-390.2288	-0.2268	24.2502
1262.0057	-390.7282	-0.2268	24.2502
1261.4675	-388.7307	-0.0769	24.2502
1263.0820	-390.2288	-0.2268	24.2502
1262.5439	-389.2301	-0.2268	24.2502
1262.5439	-389.2301	-0.2268	24.2502
1261.4675	-389.2301	-0.2268	24.2502
1262.5439	-390.2288	-0.2268	24.2502
1261.4675	-389.2301	-0.0769	24.2502
1262.5439	-390.2288	-0.2268	24.2502
1261.4675	-390.7282	-0.2268	24.2502
1261.4675	-389.7295	-0.2268	24.2502
1262.0057	-390.2288	-0.0769	24.2502
1261.4675	-390.2288	-0.0769	24.2502
1262.5439	-389.2301	0.0730	24.2502
1262.5439	-389.7295	-0.5266	24.2502
1262.0057	-389.7295	-0.0769	24.2502
1262.5439	-389.2301	-0.0769	24.2502
1262.0057	-390.2288	0.0730	24.2502
1262.0057	-389.2301	-0.0769	24.2502
1262.5439	-389.7295	-0.2268	24.2502
1261.4675	-389.7295	-0.0769	24.2502
1261.4675	-390.2288	-0.2268	24.2502
1262.0057	-389.7295	-0.0769	24.2502
1262.0057	-390.2288	-0.2268	24.2502
1262.0057	-390.7282	-0.2268	24.2502
1262.0057	-389.7295	-0.2268	24.2502
1262.5439	-389.2301	-0.0769	24.2450
1263.0820	-389.2301	-0.0769	24.2450
1262.5439	-389.7295	-0.2268	24.2450
1261.4675	-389.7295	-0.2268	24.2450
1262.5439	-389.7295	-0.0769	24.2450
1262.0057	-390.2288	-0.0769	24.2450
1262.0057	-390.7282	-0.2268	24.2450
1261.4675	-390.2288	-0.0769	24.2450
1262.5439	-390.7282	-0.0769	24.2450
1263.6202	-389.2301	-0.2268	24.2450
1263.0820	-391.7269	-0.0769	24.2450
1262.5439	-389.2301	-0.2268	24.2450
1262.0057	-389.7295	-0.2268	24.2450
1262.0057	-390.2288	-0.2268	24.2450
1263.0820	-389.2301	-0.2268	24.2450
1262.0057	-389.7295	0.0730	24.2450
1261.4675	-390.2288	-0.0769	24.2450
1262.5439	-390.2288	-0.2268	24.2450
1262.0057	-390.2288	-0.2268	24.2450
1262.5439	-389.7295	-0.2268	24.2450
1262.5439	-389.7295	-0.2268	24.2450
1262.0057	-389.2301	-0.2268	24.2450
1262.5439	-389.2301	-0.2268	24.2450
1262.5439	-390.2288	-0.0769	24.2450
1263.6202	-389.7295	-0.0769	24.2450
1263.0820	-389.7295	-0.0769	24.2450
1262.0057	-390.7282	-0.5266	24.2450
1262.0057	-389.7295	-0.2268	24.2450
1262.0057	-390.2288	-0.2268	24.2450
1262.0057	-389.2301	-0.2268	24.2450
1262.5439	-390.2288	-0.3767	24.2450
1263.0820	-390.2288	-0.0769	24.2450
1262.5439	-389.7295	-0.2268	24.2450
1263.0820	-389.7295	-0.0769	24.2450
1262.5439	-389.7295	-0.0769	24.2450
1263.0820	-389.7295	-0.0769	24.2450
1263.0820	-389.7295	-0.0769	24.2450
1262.5439	-390.2288	-0.0769	24.2450
1262.0057	-390.7282	-0.2268	24.2450
1262.0057	-390.7282	-0.2268	24.2450
1262.0057	-389.7295	-0.2268	24.2450
1262.5439	-390.7282	-0.0769	24.2450
1263.0820	-390.2288	-0.3767	24.2450
1262.0057	-390.2288	-0.2268	24.2450
1263.0820	-390.2288	-0.2268	24.2450
1263.6202	-390.2288	-0.0769	24.2450
1263.6202	-389.2301	-0.2268	24.2450
1262.5439	-390.2288	-0.0769	24.2450
1262.5439	-390.7282	-0.2268	24.2450
1262.0057	-389.7295	-0.0769	24.2450
1262.0057	-389.7295	-0.0769	24.2450
1262.0057	-390.2288	-0.2268	24.2450
1262.5439	-390.7282	-0.0769	24.2450
1263.6202	-389.7295	-0.2268	24.2450
1263.0820	-390.2288	-0.0769	24.2450
1263.0820	-389.7295	-0.0769	24.2450
1262.5439	-389.7295	-0.0769	24.2450
1263.6202	-389.7295	-0.2268	24.2450
1262.5439	-389.7295	-0.0769	24.2450
1262.5439	-389.2301	-0.0769	24.2450
1262.0057	-389.7295	-0.0769	24.2450
1262.0057	-390.2288	-0.2268	24.2450
1262.0057	-390.2288	-0.2268	24.2450
1262.5439	-390.2288	-0.0769	24.2450
1262.5439	-389.7295	-0.2268	24.2450
1263.0820	-389.7295	-0.2268	24.2450
1263.0820	-389.7295	-0.2268	24.2450
1263.0820	-389.7295	-0.2268	24.2450
1263.6202	-390.2288	-0.0769	24.2450
1263.6202	-389.7295	-0.2268	24.2450
1263.6202	-389.2301	0.0730	24.2581
1263.0820	-390.2288	-0.2268	24.2581
1262.5439	-389.7295	-0.2268	24.2581
1262.5439	-390.2288	-0.2268	24.2581
1262.5439	-389.7295	-0.2268	24.2581
1264.1584	-389.2301	-0.2268	24.2581
1263.0820	-389.7295	-0.0769	24.2581
1263.0820	-390.2288	-0.0769	24.2581
1262.5439	-390.2288	-0.2268	24.2581
1264.1584	-388.7307	-0.0769	24.2581
1264.1584	-389.2301	-0.0769	24.2581
1263.0820	-389.2301	-0.0769	24.2581
1262.0057	-389.2301	-0.0769	24.2581
1262.0057	-390.2288	-0.3767	24.2581
1262.5439	-389.7295	0.0730	24.2581
1262.0057	-389.7295	-0.2268	24.2581
1262.5439	-389.2301	-0.2268	24.2581
1263.0820	-389.2301	-0.0769	24.2581
1263.6202	-389.7295	-0.0769	24.2581
1263.6202	-389.2301	-0.2268	24.2581
1263.6202	-389.2301	0.0730	24.2581
1263.0820	-389.2301	0.0730	24.2581
1263.6202	-389.7295	0.0730	24.2581
1262.5439	-388.7307	-0.2268	24.2581
1263.0820	-390.2288	-0.2268	24.2581
1262.5439	-389.7295	-0.2268	24.2581
1262.5439	-390.2288	-0.0769	24.2581
1263.0820	-389.7295	-0.2268	24.2581
1263.6202	-390.2288	-0.2268	24.2581
1264.1584	-389.2301	-0.0769	24.2581
1263.0820	-389.2301	-0.2268	24.2581
1263.6202	-389.7295	-0.0769	24.2581
1264.1584	-388.7307	0.0730	24.2581
1263.6202	-389.7295	-0.0769	24.2581
1263.0820	-389.2301	-0.0769	24.2581
1263.0820	-389.7295	0.0730	24.2581
1263.0820	-389.2301	-0.2268	24.2581
1262.5439	-389.7295	-0.0769	24.2581
1263.0820	-389.7295	-0.0769	24.2581
1263.0820	-389.7295	-0.2268	24.2581
1263.0820	-389.2301	-0.0769	24.2581
1264.1584	-389.2301	-0.2268	24.2581
1263.6202	-389.7295	-0.2268	24.2581
1263.0820	-389.2301	-0.2268	24.2581
1263.6202	-389.7295	-0.0769	24.2581
1263.0820	-389.2301	-0.2268	24.2581
1262.5439	-390.2288	-0.2268	24.2581
1263.6202	-389.2301	-0.0769	24.2581
1263.0820	-390.2288	-0.2268	24.2581
1262.0057	-390.2288	-0.2268	24.2581
1263.0820	-390.2288	-0.2268	24.2581
1264.1584	-389.7295	-0.2268	24.2581
1263.6202	-389.2301	-0.2268	24.2581
1263.6202	-390.2288	0.0730	24.2581
1263.6202	-389.7295	-0.0769	24.2581
1264.1584	-389.2301	0.0730	24.2581
1263.6202	-389.7295	-0.2268	24.2581
1263.0820	-389.2301	-0.2268	24.2581
1262.5439	-389.7295	-0.0769	24.2581
1263.0820	-389.2301	-0.0769	24.2581
1263.0820	-389.7295	-0.2268	24.2581
1263.6202	-389.7295	-0.0769	24.2581
1263.6202	-389.7295	-0.2268	24.2581
1263.6202	-389.2301	-0.2268	24.2581
1263.6202	-389.7295	-0.2268	24.2581
1263.6202	-389.2301	-0.0769	24.2581
1264.1584	-388.7307	-0.0769	24.2581
1264.1584	-388.2314	-0.2268	24.2581
1264.1584	-389.7295	0.0730	24.2581
1263.6202	-389.2301	0.0730	24.2581
1263.0820	-389.2301	-0.0769	24.2686
1263.6202	-390.2288	-0.2268	24.2686
1263.6202	-390.2288	-0.2268	24.2686
1263.0820	-388.7307	-0.2268	24.2686
1264.6966	-389.2301	-0.0769	24.2686
1263.6202	-389.2301	-0.0769	24.2686
1264.1584	-388.7307	-0.2268	24.2686
1263.6202	-389.2301	-0.2268	24.2686
1264.1584	-389.2301	-0.0769	24.2686
1263.6202	-389.2301	-0.0769	24.2686
1263.0820	-390.7282	-0.0769	24.2686
1263.6202	-389.2301	-0.0769	24.2686
1262.5439	-389.2301	-0.2268	24.2686
1263.6202	-389.7295	-0.2268	24.2686
1263.6202	-389.7295	0.0730	24.2686
1264.1584	-389.2301	-0.2268	24.2686
1264.6966	-389.7295	0.0730	24.2686
1263.6202	-389.2301	0.0730	24.2686
1264.1584	-389.2301	0.0730	24.2686
1263.6202	-388.7307	-0.3767	24.2686
1264.1584	-389.2301	-0.0769	24.2686
1263.6202	-389.2301	-0.0769	24.2686
1263.6202	-389.7295	-0.2268	24.2686
1263.0820	-389.2301	-0.0769	24.2686
1263.6202	-389.7295	-0.0769	24.2686
1263.0820	-389.2301	-0.2268	24.2686
1263.6202	-389.7295	-0.2268	24.2686
1264.6966	-388.7307	-0.0769	24.2686
1264.1584	-389.2301	-0.0769	24.2686
1264.1584	-388.7307	-0.0769	24.2686
1264.1584	-389.7295	0.0730	24.2686
1264.1584	-389.2301	-0.0769	24.2686
1263.6202	-389.2301	0.0730	24.2686
1263.0820	-389.2301	-0.0769	24.2686
1263.6202	-389.2301	-0.2268	24.2686
1263.0820	-389.2301	-0.2268	24.2686
1263.6202	-389.2301	-0.2268	24.2686
1263.6202	-389.2301	-0.2268	24.2686
1264.1584	-389.2301	-0.0769	24.2686
1264.1584	-388.7307	-0.0769	24.2686
1264.1584	-389.2301	-0.2268	24.2686
1263.6202	-389.7295	-0.0769	24.2686
1264.1584	-389.2301	-0.2268	24.2686
1263.6202	-389.2301	-0.0769	24.2686
1263.6202	-389.7295	-0.0769	24.2686
1263.6202	-389.7295	-0.0769	24.2686
1262.5439	-390.2288	-0.2268	24.2686
1263.0820	-389.2301	-0.2268	24.2686
1263.6202	-389.2301	-0.2268	24.2686
1264.6966	-389.7295	-0.2268	24.2686
1263.6202	-389.2301	-0.0769	24.2686
1263.6202	-389.2301	0.2229	24.2686
1264.1584	-389.2301	-0.0769	24.2686
1264.1584	-389.7295	-0.0769	24.2686
1263.0820	-389.2301	-0.2268	24.2686
1263.6202	-389.7295	-0.2268	24.2686
1262.5439	-389.2301	-0.2268	24.2686
1263.6202	-390.2288	-0.2268	24.2686
1263.0820	-389.7295	-0.2268	24.2686
1263.6202	-389.7295	-0.0769	24.2686
1263.6202	-389.2301	-0.0769	24.2686
1264.1584	-389.7295	-0.2268	24.2686
1264.1584	-389.7295	-0.2268	24.2686
1264.1584	-390.2288	-0.2268	24.2686
1264.1584	-389.2301	-0.2268	24.2686
1264.1584	-389.2301	-0.2268	24.2686
1263.0820	-389.2301	-0.0769	24.2686
1263.6202	-389.2301	-0.3767	24.2686
1263.0820	-389.2301	-0.0769	24.2686
1264.1584	-390.2288	-0.2268	24.2686
1264.1584	-390.2288	-0.2268	24.2543
1264.6966	-390.2288	-0.2268	24.2543
1264.6966	-389.2301	-0.0769	24.2543
1263.6202	-388.7307	-0.2268	24.2543
1264.1584	-389.2301	-0.2268	24.2543
1264.1584	-389.2301	-0.0769	24.2543
1262.5439	-389.2301	0.0730	24.2543
1263.6202	-389.2301	-0.0769	24.2543
1263.0820	-390.2288	-0.2268	24.2543
1262.5439	-390.2288	-0.0769	24.2543
1263.6202	-388.7307	-0.2268	24.2543
1264.6966	-389.2301	-0.2268	24.2543
1264.1584	-389.2301	-0.2268	24.2543
1264.1584	-389.2301	-0.2268	24.2543
1264.6966	-389.7295	0.0730	24.2543
1264.1584	-389.2301	-0.0769	24.2543
1264.1584	-389.2301	-0.2268	24.2543
1263.0820	-389.7295	-0.0769	24.2543
1263.0820	-390.2288	-0.2268	24.2543
1263.6202	-389.7295	-0.0769	24.2543
1263.6202	-389.7295	-0.3767	24.2543
1263.6202	-389.7295	-0.0769	24.2543
1263.6202	-390.7282	-0.0769	24.2543
1263.0820	-390.2288	-0.2268	24.2543
1264.1584	-390.2288	-0.2268	24.2543
1263.0820	-388.7307	-0.2268	24.2543
1263.6202	-389.2301	-0.2268	24.2543
1263.6202	-389.2301	-0.2268	24.2543
1263.0820	-389.2301	-0.2268	24.2543
1264.1584	-390.2288	-0.0769	24.2543
1263.6202	-389.7295	-0.2268	24.2543
1263.6202	-389.7295	-0.0769	24.2543
1263.6202	-390.2288	-0.0769	24.2543
1263.6202	-390.2288	-0.5266	24.2543
1263.6202	-389.7295	-0.2268	24.2543
1264.6966	-389.7295	-0.2268	24.2543
1264.1584	-389.2301	-0.2268	24.2543
1264.1584	-390.2288	-0.2268	24.2543
1263.0820	-389.7295	-0.0769	24.2543
1263.6202	-390.2288	-0.2268	24.2543
1263.0820	-389.7295	-0.0769	24.2543
1263.6202	-389.7295	-0.2268	24.2543
1262.5439	-389.2301	-0.2268	24.2543
1263.0820	-389.7295	-0.2268	24.2543
1264.6966	-389.2301	-0.2268	24.2543
1264.6966	-389.2301	0.0730	24.2543
1263.6202	-389.2301	-0.2268	24.2543
1264.1584	-388.7307	0.0730	24.2543
1264.1584	-388.7307	-0.0769	24.2543
1263.6202	-389.7295	-0.5266	24.2543
1263.6202	-390.2288	-0.2268	24.2543
1263.6202	-390.2288	-0.2268	24.2543
1263.6202	-389.7295	-0.2268	24.2543
1263.6202	-389.7295	-0.0769	24.2543
1263.6202	-389.2301	-0.2268	24.2543
1264.6966	-389.7295	-0.2268	24.2543
1264.1584	-389.2301	-0.0769	24.2543
1264.1584	-389.7295	-0.2268	24.2543
1264.1584	-389.2301	-0.0769	24.2543
1263.0820	-389.2301	-0.2268	24.2543
1263.6202	-389.7295	-0.2268	24.2543
1264.1584	-389.7295	-0.2268	24.2543
1262.5439	-390.2288	-0.0769	24.2543
1263.6202	-389.2301	-0.2268	24.2543
1264.1584	-389.2301	-0.0769	24.2543
1265.7729	-389.2301	-0.2268	24.2543
1264.1584	-389.2301	-0.0769	24.2543
1264.1584	-389.2301	-0.2268	24.2543
1263.0820	-389.7295	-0.2268	24.2543
1263.0820	-389.7295	-0.2268	24.2543
1264.1584	-390.2288	-0.2268	24.2611
1263.6202	-389.2301	-0.2268	24.2611
1263.6202	-389.7295	-0.2268	24.2611
1262.0057	-389.7295	-0.2268	24.2611
1263.6202	-390.2288	-0.0769	24.2611
1264.6966	-389.2301	-0.2268	24.2611
1264.1584	-389.2301	-0.0769	24.2611
1264.1584	-389.2301	-0.5266	24.2611
1262.5439	-388.7307	0.0730	24.2611
1264.1584	-389.7295	-0.0769	24.2611
1263.6202	-390.7282	0.0730	24.2611
1264.1584	-389.2301	-0.0769	24.2611
1264.1584	-390.2288	-0.3767	24.2611
1262.5439	-389.7295	-0.0769	24.2611
1264.6966	-389.2301	-0.3767	24.2611
1264.6966	-389.7295	-0.2268	24.2611
1264.6966	-390.2288	0.0730	24.2611
1264.6966	-389.2301	-0.0769	24.2611
1263.0820	-389.2301	-0.0769	24.2611
1264.6966	-389.2301	-0.0769	24.2611
1263.6202	-390.2288	-0.0769	24.2611
1263.0820	-390.2288	-0.0769	24.2611
1263.6202	-389.2301	-0.0769	24.2611
1264.1584	-389.7295	-0.2268	24.2611
1264.6966	-390.2288	-0.2268	24.2611
1264.6966	-389.7295	-0.0769	24.2611
1264.1584	-389.2301	-0.0769	24.2611
1265.2347	-389.2301	-0.0769	24.2611
1265.2347	-389.2301	-0.0769	24.2611
1264.1584	-389.7295	0.0730	24.2611
1263.6202	-389.7295	-0.2268	24.2611
1263.0820	-390.2288	0.0730	24.2611
